play_id,nflverse_game_id,down,ydstogo,yardline_100,goal_to_go,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam,defteam,shotgun,no_huddle,qb_dropback,pass_length,pass_location,air_yards,receiver,yards_after_catch,yards_gained,epa,success,wpa,complete_pass,air_epa,possession_team,offense_formation,offense_personnel,route,season,receiver_position
167,2022_01_BUF_LA,2.0,8,47,0,1,714,1614,3414,0,3,3,BUF,LA,1,0,1,short,middle,6,S.Diggs,6,12,1.3480648626573384,1,0.06856522,1,0.20540163852274418,BUF,EMPTY,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
212,2022_01_BUF_LA,2.0,9,34,0,1,642,1542,3342,0,3,3,BUF,LA,1,0,1,short,right,6,Z.Moss,2,8,0.7696048180805519,1,0.015196681022644043,1,0.3858363167382777,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,2022,RB
236,2022_01_BUF_LA,3.0,1,26,0,1,603,1503,3303,0,3,3,BUF,LA,0,0,1,short,right,15,G.Davis,11,26,3.1304111616918817,1,0.083079317,1,1.3069604090414941,BUF,I_FORM,"2 RB, 2 TE, 1 WR",CORNER,2022,WR
364,2022_01_BUF_LA,3.0,8,81,0,1,505,1405,3205,-7,3,3,LA,BUF,1,0,1,deep,right,22,C.Kupp,1,23,2.876524613937363,1,0.074716538,1,2.8442821197677404,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,2022,WR
414,2022_01_BUF_LA,2.0,9,57,0,1,443,1343,3143,-7,3,3,LA,BUF,1,1,1,short,right,-3,T.Higbee,13,10,1.1473276112228632,1,0.020026535,1,-1.431815682,LA,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN,2022,TE
438,2022_01_BUF_LA,1.0,10,47,0,1,408,1308,3108,-7,3,3,LA,BUF,0,0,1,short,left,-1,B.Skowronek,5,4,-0.312563574,0,-0.008922279,1,-0.911085661,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
467,2022_01_BUF_LA,2.0,6,43,0,1,381,1281,3081,-7,3,3,LA,BUF,1,1,1,,,,nan,,-8,-1.816661848,0,-0.040994108,0,,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
486,2022_01_BUF_LA,3.0,14,51,0,1,353,1253,3053,-7,3,3,LA,BUF,1,1,1,short,right,6,C.Kupp,0,6,-0.902344595,0,-0.008504897,1,-0.902344595,LA,EMPTY,"1 RB, 1 TE, 3 WR",GO,2022,WR
550,2022_01_BUF_LA,2.0,3,84,0,1,266,1166,2966,7,3,3,BUF,LA,1,0,1,,,,nan,,-1,-1.047411916,0,-0.02034533,0,,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
569,2022_01_BUF_LA,3.0,4,85,0,1,226,1126,2926,7,3,3,BUF,LA,1,0,1,short,right,8,S.Diggs,2,10,1.7581615932285786,1,0.042991281,1,1.4571298649534583,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,WR
593,2022_01_BUF_LA,1.0,10,75,0,1,190,1090,2890,7,3,3,BUF,LA,1,0,1,short,left,-1,J.Crowder,12,11,0.7001448846422136,1,0.029978216,1,-1.070911702,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,
617,2022_01_BUF_LA,1.0,10,64,0,1,152,1052,2852,7,3,3,BUF,LA,1,0,1,short,left,12,I.McKenzie,0,12,0.7983864201232791,1,0.006386578,1,0.7983864201232791,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
692,2022_01_BUF_LA,1.0,10,32,0,1,85,985,2785,7,3,3,BUF,LA,1,0,1,short,right,1,S.Diggs,2,3,-0.175532865,0,-0.009490192,1,-0.417436068,BUF,SHOTGUN,"2 RB, 1 TE, 2 WR",FLAT,2022,WR
721,2022_01_BUF_LA,2.0,7,29,0,1,45,945,2745,7,3,3,BUF,LA,1,1,1,short,right,5,I.McKenzie,,0,-5.014561856,0,-0.097625434,0,0.21413305320311338,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
775,2022_01_BUF_LA,2.0,10,76,0,1,17,917,2717,-7,3,3,LA,BUF,1,1,1,short,right,5,C.Kupp,1,6,0.158298098,1,0.000689894,1,0.010408085770905018,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
818,2022_01_BUF_LA,3.0,4,70,0,2,900,900,2700,-7,3,3,LA,BUF,1,0,1,short,left,-4,D.Henderson,5,1,-1.621819229,0,-0.040840983,1,-2.160526723,LA,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN,2022,RB
867,2022_01_BUF_LA,1.0,10,68,0,2,848,848,2648,7,3,3,BUF,LA,0,0,1,short,right,-1,Z.Moss,3,2,-0.551209051,0,-0.003315926,1,-0.917355076,BUF,SINGLEBACK,"2 RB, 1 TE, 2 WR",FLAT,2022,RB
954,2022_01_BUF_LA,2.0,10,36,0,2,777,777,2577,-7,3,3,LA,BUF,1,1,1,short,right,6,T.Higbee,,0,-4.895374633,0,-0.110671252,0,0.010535335168242455,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,TE
980,2022_01_BUF_LA,1.0,10,68,0,2,775,775,2575,7,3,3,BUF,LA,1,0,1,short,right,5,G.Davis,0,5,-0.083787427,0,0.002049625,1,-0.083787427,BUF,SHOTGUN,"2 RB, 1 TE, 2 WR",HITCH,2022,WR
1030,2022_01_BUF_LA,3.0,2,60,0,2,704,704,2504,7,3,3,BUF,LA,1,0,1,short,left,10,G.Davis,0,10,1.3923925042618066,1,0.021851122,1,1.3923925042618066,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1054,2022_01_BUF_LA,1.0,10,50,0,2,665,665,2465,7,3,3,BUF,LA,1,1,1,short,left,9,S.Diggs,12,21,1.356769235106185,1,0.030821025371551514,1,0.7304461679887027,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1078,2022_01_BUF_LA,1.0,10,29,0,2,621,621,2421,7,3,3,BUF,LA,1,1,1,short,left,-6,Z.Moss,10,4,-0.182250518,0,0.003287971,1,-1.331747157,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,RB
1102,2022_01_BUF_LA,2.0,6,25,0,2,577,577,2377,7,3,3,BUF,LA,1,1,1,short,left,-3,Z.Moss,5,2,-0.148179297,0,0.010403454303741455,1,-0.878141943,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
1126,2022_01_BUF_LA,3.0,4,23,0,2,535,535,2335,7,3,3,BUF,LA,1,0,1,deep,left,17,G.Davis,,0,-1.569676284,0,-0.041218102,0,1.7383935719262809,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1208,2022_01_BUF_LA,2.0,6,56,0,2,489,489,2289,-10,3,3,LA,BUF,0,0,1,short,left,5,T.Atwell,,0,-0.77184752,0,-0.019826859,0,0.27197953406721354,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1230,2022_01_BUF_LA,3.0,6,56,0,2,484,484,2284,-10,3,3,LA,BUF,1,0,1,short,left,7,B.Skowronek,5,12,1.8039745569694787,1,0.034945011138916016,1,1.4899017091374844,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1286,2022_01_BUF_LA,1.0,10,36,0,2,409,409,2209,-10,3,3,LA,BUF,0,0,1,short,left,0,C.Kupp,6,6,0.2348108219448477,1,0.017095476388931274,1,-0.458560112,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
1315,2022_01_BUF_LA,2.0,4,30,0,2,372,372,2172,-10,3,3,LA,BUF,1,1,1,,,,nan,,-10,-2.147131674,0,-0.100245982,0,,LA,EMPTY,"1 RB, 1 TE, 3 WR",,2022,
1334,2022_01_BUF_LA,3.0,14,40,0,2,342,342,2142,-10,3,3,LA,BUF,1,1,1,short,left,12,Al.Robinson,0,12,0.42237214208580554,1,0.026778042316436768,1,0.42237214208580554,LA,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1358,2022_01_BUF_LA,4.0,2,28,0,2,294,294,2094,-10,3,3,LA,BUF,1,0,1,short,right,-2,C.Kupp,5,3,2.0285356347449124,1,0.076148212,1,-3.577773853,LA,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
1427,2022_01_BUF_LA,2.0,4,4,1,2,185,185,1985,-10,3,3,LA,BUF,1,0,1,short,right,4,C.Kupp,0,4,1.463906075048726,1,0.076480039,1,1.463906075048726,LA,EMPTY,"1 RB, 1 TE, 3 WR",CORNER,2022,WR
1504,2022_01_BUF_LA,2.0,8,73,0,2,142,142,1942,3,3,3,BUF,LA,1,0,1,,,,nan,,-4,-0.82932538,0,-0.028037131,0,,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
1563,2022_01_BUF_LA,3.0,7,72,0,2,136,136,1936,3,3,2,BUF,LA,1,0,1,short,left,10,S.Diggs,0,10,1.5475287553854287,1,0.047310114,1,1.5475287553854287,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
1609,2022_01_BUF_LA,1.0,10,62,0,2,120,120,1920,3,3,2,BUF,LA,1,0,1,short,middle,12,J.Crowder,,0,-4.594408241,0,-0.125847399,0,0.7065269852755591,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,
1635,2022_01_BUF_LA,1.0,10,45,0,2,113,113,1913,-3,2,3,LA,BUF,0,0,1,short,middle,0,T.Higbee,,0,-0.399730197,0,-0.016801178,0,-0.402693005,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",FLAT,2022,TE
1657,2022_01_BUF_LA,2.0,10,45,0,2,108,108,1908,-3,2,3,LA,BUF,1,0,1,deep,middle,23,C.Kupp,,0,-0.469972457,0,-0.038557798,0,1.9547642330289818,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,WR
1712,2022_01_BUF_LA,1.0,10,40,0,2,100,100,1900,-3,2,3,LA,BUF,1,0,1,short,right,5,C.Kupp,4,9,0.689841409,1,0.04136461,1,0.15707148029468954,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1757,2022_01_BUF_LA,3.0,1,31,0,2,39,39,1839,-3,2,3,LA,BUF,0,0,1,,,,nan,,2,0.15880790958181024,1,0.024260342121124268,0,,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",,2022,
1800,2022_01_BUF_LA,1.0,10,29,0,2,34,34,1834,-3,2,2,LA,BUF,1,1,1,,,,nan,,-9,-1.181835928,0,-0.032378852,0,,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
1836,2022_01_BUF_LA,2.0,19,38,0,2,26,26,1826,-3,1,2,LA,BUF,1,0,1,short,left,-3,C.Kupp,2,-1,-0.452746069,0,-0.10328126,1,-0.747282982,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
1967,2022_01_BUF_LA,2.0,8,87,0,3,869,1769,1769,0,3,3,LA,BUF,1,1,1,short,middle,3,D.Henderson,1,4,-0.130681387,0,-0.00587827,1,-0.329685573,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,2022,RB
1991,2022_01_BUF_LA,3.0,4,83,0,3,826,1726,1726,0,3,3,LA,BUF,1,0,1,,,,nan,,-7,-2.343196568,0,-0.090957224,0,,LA,EMPTY,"1 RB, 1 TE, 3 WR",,2022,
2137,2022_01_BUF_LA,3.0,7,43,0,3,634,1534,1534,0,3,3,BUF,LA,1,0,1,,,,nan,,8,2.028419149806723,1,0.10908821225166321,0,,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2184,2022_01_BUF_LA,1.0,10,22,0,3,564,1464,1464,0,3,3,BUF,LA,1,0,1,short,left,4,S.Diggs,3,7,0.3672465714626014,1,-0.003123641,1,-0.124548834,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
2208,2022_01_BUF_LA,2.0,3,15,0,3,525,1425,1425,0,3,3,BUF,LA,1,0,1,short,left,-5,D.Singletary,13,8,0.5391864475095645,1,0.028782725,1,-1.498865115,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
2232,2022_01_BUF_LA,1.0,7,7,1,3,482,1382,1382,0,3,3,BUF,LA,1,0,1,short,right,6,I.McKenzie,1,7,1.435151569545269,1,0.08447293,1,0.6788639826700091,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
2288,2022_01_BUF_LA,1.0,10,75,0,3,479,1379,1379,-7,3,3,LA,BUF,0,0,1,,,,nan,,0,-0.6268891,0,-0.021936685,0,,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",,2022,
2307,2022_01_BUF_LA,2.0,10,75,0,3,448,1348,1348,-7,3,3,LA,BUF,1,0,1,deep,left,21,C.Kupp,2,23,2.0016188519075513,1,0.07089594,1,1.913905582157895,LA,EMPTY,"1 RB, 1 TE, 3 WR",CORNER,2022,WR
2336,2022_01_BUF_LA,1.0,10,52,0,3,422,1322,1322,-7,3,3,LA,BUF,0,1,1,short,middle,4,D.Henderson,6,10,0.5181326710153371,1,0.003281415,1,-0.267410798,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",ANGLE,2022,RB
2381,2022_01_BUF_LA,2.0,9,41,0,3,353,1253,1253,-7,3,3,LA,BUF,1,1,1,,,,nan,,-9,-1.938736372,0,-0.032799453,0,,LA,EMPTY,"1 RB, 1 TE, 3 WR",,2022,
2400,2022_01_BUF_LA,3.0,18,50,0,3,325,1225,1225,-7,3,3,LA,BUF,1,1,1,deep,middle,45,B.Skowronek,,0,-1.316841048,0,-0.028340906,0,4.758265006006695,LA,EMPTY,"1 RB, 1 TE, 3 WR",GO,2022,WR
2464,2022_01_BUF_LA,1.0,15,94,0,3,311,1211,1211,7,3,3,BUF,LA,1,0,1,,,,nan,,8,0.6189479622989893,1,0.018739521503448486,0,,BUF,SHOTGUN,"2 RB, 1 TE, 2 WR",,2022,
2527,2022_01_BUF_LA,2.0,10,78,0,3,186,1086,1086,7,3,3,BUF,LA,1,0,1,short,middle,9,J.Crowder,2,11,1.4960400541312993,1,0.048308491706848145,1,0.8804598511196673,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,
2572,2022_01_BUF_LA,2.0,9,66,0,3,105,1005,1005,7,3,3,BUF,LA,1,0,1,short,middle,2,Z.Moss,2,4,-0.327180181,0,0.003673911,1,-0.561791199,BUF,SHOTGUN,"2 RB, 1 TE, 2 WR",ANGLE,2022,RB
2599,2022_01_BUF_LA,3.0,5,62,0,3,79,979,979,7,3,3,BUF,LA,1,0,1,short,right,4,J.Crowder,2,6,1.5627581698354334,1,0.032860696,1,-0.732513072,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,
2623,2022_01_BUF_LA,1.0,10,56,0,3,37,937,937,7,3,3,BUF,LA,1,0,1,short,right,6,D.Knox,,0,-0.522906138,0,-0.015908539,0,0.3069068384356797,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
2688,2022_01_BUF_LA,3.0,7,53,0,4,900,900,900,7,3,3,BUF,LA,1,0,1,deep,middle,40,G.Davis,7,47,4.565220399876125,1,0.088824511,1,4.026183288,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,2022,WR
2733,2022_01_BUF_LA,2.0,4,4,1,4,818,818,818,7,3,3,BUF,LA,1,0,1,short,middle,4,S.Diggs,,0,-1.006486558,0,-0.007410407,0,1.4288061738479882,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
2755,2022_01_BUF_LA,3.0,4,4,1,4,814,814,814,7,3,3,BUF,LA,1,0,1,,,,nan,,4,2.435292731737718,1,0.044054200688076195,0,,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2815,2022_01_BUF_LA,1.0,10,78,0,4,803,803,803,-14,3,3,LA,BUF,1,0,1,short,left,3,B.Powell,7,10,0.8180544753558934,1,0.002948001,1,-0.163319107,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
2860,2022_01_BUF_LA,2.0,10,68,0,4,745,745,745,-14,3,3,LA,BUF,1,0,1,short,right,3,C.Kupp,4,7,-0.024168064,0,-0.000255231,1,-0.649988949,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
2884,2022_01_BUF_LA,3.0,3,61,0,4,698,698,698,-14,3,3,LA,BUF,1,0,1,short,left,3,T.Higbee,1,4,1.1935197135899216,1,0.003703006,1,1.101922630565241,LA,EMPTY,"1 RB, 1 TE, 3 WR",OUT,2022,TE
2908,2022_01_BUF_LA,1.0,10,57,0,4,670,670,670,-14,3,3,LA,BUF,1,1,1,deep,middle,22,C.Kupp,,0,-4.671269749,0,-0.030645467,0,1.2513289545895532,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,WR
2934,2022_01_BUF_LA,1.0,10,59,0,4,661,661,661,14,3,3,BUF,LA,1,0,1,short,right,1,Z.Moss,0,1,-0.536101025,0,-0.006041288,1,-0.536101025,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,RB
2979,2022_01_BUF_LA,3.0,4,53,0,4,573,573,573,14,3,3,BUF,LA,1,0,1,deep,right,52,S.Diggs,1,53,5.413862155517563,1,0.015552462557433588,1,4.385511845,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
3047,2022_01_BUF_LA,1.0,10,76,0,4,561,561,561,-21,3,3,LA,BUF,1,0,1,short,left,-1,T.Higbee,,0,-0.571538989,0,-0.000604982,0,-0.877113656,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,TE
3092,2022_01_BUF_LA,2.0,15,81,0,4,557,557,557,-21,3,3,LA,BUF,1,0,1,short,left,-5,D.Henderson,10,5,-0.097766114,0,-0.000724587,1,-1.249055943,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
3121,2022_01_BUF_LA,3.0,10,76,0,4,530,530,530,-21,3,3,LA,BUF,1,0,1,short,right,6,T.Higbee,3,9,-0.169296331,0,-0.00228363,1,-0.735401771,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
3166,2022_01_BUF_LA,1.0,10,66,0,4,471,471,471,-21,3,3,LA,BUF,1,1,1,short,left,5,C.Kupp,1,6,0.27094528335146606,1,-0.002006027,1,0.074906428,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3190,2022_01_BUF_LA,2.0,4,60,0,4,449,449,449,-21,3,3,LA,BUF,1,1,1,short,right,2,T.Higbee,3,5,0.3238332341425121,1,0.000427736,1,-0.414494995,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,TE
3262,2022_01_BUF_LA,1.0,10,37,0,4,418,418,418,21,3,3,BUF,LA,0,0,1,,,,nan,,13,0.8067279034876265,1,0.000250041,0,,BUF,SINGLEBACK,"6 OL, 2 RB, 0 TE, 2 WR",,2022,
3383,2022_01_BUF_LA,3.0,2,74,0,4,273,273,273,-21,3,3,LA,BUF,1,1,1,short,right,6,C.Kupp,2,8,1.1799616493517533,1,0.000156845,1,1.2265821680193767,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3407,2022_01_BUF_LA,1.0,10,66,0,4,245,245,245,-21,3,3,LA,BUF,1,1,1,short,middle,4,D.Henderson,2,6,0.034247317,1,-0.000276525,1,-0.257775594,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,2022,RB
3431,2022_01_BUF_LA,2.0,4,60,0,4,221,221,221,-21,3,3,LA,BUF,1,1,1,short,right,6,B.Skowronek,-1,5,0.48079643154051155,1,0.000407535,1,0.5674297483637929,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3455,2022_01_BUF_LA,1.0,10,55,0,4,197,197,197,-21,3,3,LA,BUF,1,1,1,short,right,6,T.Higbee,,0,-0.505541498,0,-0.00035538,0,0.32690966152586043,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,TE
3489,2022_01_BUF_LA,2.0,10,55,0,4,192,192,192,-21,3,3,LA,BUF,1,1,1,short,middle,4,T.Higbee,7,11,1.218392915907316,1,0.000174945,1,-0.29979071,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
3513,2022_01_BUF_LA,1.0,10,44,0,4,160,160,160,-21,3,3,LA,BUF,1,1,1,short,right,4,B.Skowronek,0,4,-0.084637245,0,-0.000242317,1,-0.084637245,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3537,2022_01_BUF_LA,2.0,6,40,0,4,139,139,139,-21,3,3,LA,BUF,1,1,1,short,right,5,B.Skowronek,,0,-0.582680362,0,0.000116798,0,0.31920187530340627,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3576,2022_01_BUF_LA,3.0,6,40,0,4,136,136,136,-21,3,2,LA,BUF,1,0,1,short,left,-1,C.Kupp,29,28,2.815628574870061,1,0.001408068,1,-1.612227303,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
3617,2022_01_BUF_LA,1.0,10,12,0,4,120,120,120,-21,3,2,LA,BUF,1,0,1,,,,nan,,-6,-1.279728457,0,-0.001218413,0,,LA,EMPTY,"1 RB, 1 TE, 3 WR",,2022,
3674,2022_01_BUF_LA,3.0,14,16,0,4,51,51,51,-21,3,1,LA,BUF,1,0,1,short,right,-2,T.Higbee,,0,-0.533293836,0,-0.000294805,0,-0.522159992,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,TE
3696,2022_01_BUF_LA,4.0,14,16,0,4,47,47,47,-21,3,1,LA,BUF,1,0,1,deep,left,16,Al.Robinson,,0,-2.527060194,0,-4.32E-05,0,4.472939806,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
63,2022_01_CLE_CAR,1.0,10,78,0,1,896,1796,3596,0,3,3,CAR,CLE,0,0,1,short,right,0,R.Anderson,,0,-0.713740794,0,-0.018227994,0,-0.59964352,CAR,SINGLEBACK,"1 RB, 1 TE, 3 WR",OUT,2022,WR
85,2022_01_CLE_CAR,2.0,10,78,0,1,893,1793,3593,0,3,3,CAR,CLE,1,0,1,short,left,-7,C.McCaffrey,2,-5,-1.354198446,0,-0.037869394,1,-1.541441529,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,RB
109,2022_01_CLE_CAR,3.0,15,83,0,1,848,1748,3548,0,3,3,CAR,CLE,1,0,1,short,right,-3,R.Anderson,7,4,-0.824859143,0,-0.036560386,1,-1.238066474,CAR,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
184,2022_01_CLE_CAR,1.0,10,54,0,1,767,1667,3467,0,3,3,CLE,CAR,1,0,1,short,left,2,D.Peoples-Jones,0,2,-0.434713075,0,0.002065003,1,-0.434713075,CLE,SHOTGUN,"2 RB, 1 TE, 2 WR",FLAT,2022,WR
272,2022_01_CLE_CAR,1.0,10,43,0,1,640,1540,3340,0,2,3,CLE,CAR,1,0,1,short,left,6,A.Cooper,0,6,0.35689676413312554,1,0.039560735,1,0.35689676413312554,CLE,SHOTGUN,"1 RB, 2 TE, 2 WR",SLANT,2022,WR
317,2022_01_CLE_CAR,3.0,3,36,0,1,566,1466,3266,0,2,3,CLE,CAR,1,0,1,deep,right,26,A.Cooper,,0,-1.57803579,0,-0.034686685,0,2.5778335971408524,CLE,SHOTGUN,"1 RB, 2 TE, 2 WR",GO,2022,WR
339,2022_01_CLE_CAR,4.0,3,36,0,1,560,1460,3260,0,2,3,CLE,CAR,1,0,1,short,right,5,D.Peoples-Jones,,0,-3.236003554,0,-0.085145235,0,2.8640654740156606,CLE,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,2022,WR
542,2022_01_CLE_CAR,2.0,20,75,0,1,347,1247,3047,0,2,3,CLE,CAR,1,1,1,short,left,14,D.Peoples-Jones,1,15,0.6666092136874795,1,0.011162161827087402,1,0.5519439717754722,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
599,2022_01_CLE_CAR,1.0,10,55,0,1,298,1198,2998,0,2,3,CLE,CAR,0,0,1,,,,nan,,2,-0.30980917,0,-0.015642941,0,,CLE,SINGLEBACK,"2 RB, 1 TE, 2 WR",,2022,
662,2022_01_CLE_CAR,1.0,10,43,0,1,178,1078,2878,0,2,3,CLE,CAR,1,0,1,short,right,-2,A.Cooper,4,2,-0.278249479,0,-0.001226783,1,-0.849492195,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
686,2022_01_CLE_CAR,2.0,8,41,0,1,136,1036,2836,0,2,3,CLE,CAR,1,0,1,short,right,11,nan,,0,-0.896809311,0,-0.033612669,0,1.347618821193464,CLE,SHOTGUN,"2 RB, 1 TE, 2 WR",,2022,
708,2022_01_CLE_CAR,3.0,8,41,0,1,127,1027,2827,0,2,3,CLE,CAR,1,0,1,deep,right,16,A.Cooper,,0,-1.831000348,0,-0.026390553,0,2.638544791843742,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
748,2022_01_CLE_CAR,1.0,10,95,0,1,113,1013,2813,0,3,2,CAR,CLE,1,0,1,short,left,3,D.Moore,2,5,-0.182470635,0,-0.005144,1,-0.454759545,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
772,2022_01_CLE_CAR,2.0,5,90,0,1,77,977,2777,0,3,2,CAR,CLE,0,0,1,short,right,10,D.Moore,,0,-0.811811356,0,-0.029476434,0,0.9056981599424034,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",CROSS,2022,WR
850,2022_01_CLE_CAR,1.0,10,80,0,1,66,966,2766,0,3,2,CAR,CLE,0,0,1,short,right,3,R.Anderson,0,3,-0.381722284,0,-0.011247158,1,-0.381722284,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",OUT,2022,WR
934,2022_01_CLE_CAR,2.0,7,77,0,1,40,940,2740,0,3,2,CAR,CLE,0,1,1,deep,right,17,R.Anderson,,0,-0.766525327,0,-0.026879907,0,1.6388013472314924,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",OUT,2022,WR
1014,2022_01_CLE_CAR,2.0,8,54,0,2,850,850,2650,0,2,3,CLE,CAR,1,0,1,short,right,6,A.Schwartz,,0,-0.890617943,0,-0.033732355,0,0.12578269792720675,CLE,EMPTY,"1 RB, 3 TE, 1 WR",SLANT,2022,
1036,2022_01_CLE_CAR,3.0,8,54,0,2,847,847,2647,0,2,3,CLE,CAR,1,0,1,short,left,10,A.Cooper,,0,-1.455562558,0,-0.031005204,0,2.0545969177037477,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1077,2022_01_CLE_CAR,1.0,10,92,0,2,834,834,2634,0,3,2,CAR,CLE,0,0,1,short,right,8,R.Anderson,0,8,0.6286890360061079,1,0.031686425,1,0.6286890360061079,CAR,SINGLEBACK,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1122,2022_01_CLE_CAR,1.0,10,80,0,2,762,762,2562,0,3,2,CAR,CLE,0,0,1,short,right,6,S.Smith,,0,-0.524131055,0,-0.013144791,0,0.2613880536518991,CAR,SINGLEBACK,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
